기준년월,내판매순위,코드,명,매장코드,매장명,판매상품SEQ,판매상품명
202010,2,S000602,함양(통영),41,303커피,1100019637,아메리카노(H)
202010,3,S000602,함양(통영),41,303커피,1100019660,아메리카노(I)
202010,4,S000602,함양(통영),3,한식,1100030886,소고기국밥
202010,5,S000602,함양(통영),23,의류매장,1300000298,용품(10000)
202010,1,S000607,동명(부산),42,호두코너,1100026712,소떡소떡(신)
202010,2,S000607,동명(부산),42,호두코너,1100026709,수제어묵바(신)
202010,3,S000607,동명(부산),51,엔젤리너스,1100020535,시즌아메리카노(ICE)
202010,4,S000607,동명(부산),52,망고식스,1100022727,아메리카노(ICE) 
202010,5,S000607,동명(부산),38,양식전문점,1100024363,짬뽕돈가스덮밥
202010,1,S000608,동명(춘천),46,의류매장,1300000103,의류(전문매장) 팜스프링(1000)
202010,2,S000608,동명(춘천),9,호도핫바,1100026712,소떡소떡(신)
202010,3,S000608,동명(춘천),64,망고식스,1100022764,아메리카노(HOT) 
202010,4,S000608,동명(춘천),63,엔제리너스,1100020535,시즌아메리카노(ICE)
202010,5,S000608,동명(춘천),2,한식당,1100007502,돈까스
202010,1,S000609,홍성(서울),110,홍성반상(직),1100020388,한식)홍성한우국밥[9000]
202010,2,S000609,홍성(서울),73,커피전문점[탐앤탐스],1100023859,아이스카페아메리카노.[4100]-탐앤탐스
202010,3,S000609,홍성(서울),100,(직)호두과자,1100006261,호도과자[5000]피스
202010,4,S000609,홍성(서울),73,커피전문점[탐앤탐스],1100023881,카페아메리카노.[4100]-탐앤탐스
202010,5,S000609,홍성(서울),102,(직)통감자,1100003965,소떡소떡[3500]감자
202010,1,S000610,홍성(목포),113,홍성반상,1100000274,한식)홍성한우국밥[9000]
202010,2,S000610,홍성(목포),122,호두N,1100006261,호도)호도과자[5000]신명
202010,3,S000610,홍성(목포),125,핫도그N,1100003965,핫도그)소떡소떡[3500]
202010,4,S000610,홍성(목포),125,핫도그N,1100026937,핫도그)해물바2종[3500]
202010,5,S000610,홍성(목포),62,탐앤탐스,1100023881,카페아메리카노.[4100]-탐앤탐스 
202010,1,S000611,서천(목포),7,커피(할리스),1100017900,[할]ICE아메리카노[빨]
202010,2,S000611,서천(목포),22,외부매장(고수록떡)사회적,9600000126,모시떡(사회적기업)
202010,3,S000611,서천(목포),7,커피(할리스),1100017876,[할]HOT아메리카노[빨]
202010,4,S000611,서천(목포),6,외부매장(호두과자),1100006235,호두과자(5000)
202010,5,S000611,서천(목포),6,외부매장(호두과자),1100006220,호두과자(3000)
202010,1,S000612,서천(서울),10,호두과자,1100006235,호두과자(5000)
202010,2,S000612,서천(서울),11,탐앤탐스,1100017876,[할]HOT아메리카노[빨]
202010,3,S000612,서천(서울),11,탐앤탐스,1100023881,카페아메리카노 카페아메리카노
202010,4,S000612,서천(서울),9,스낵,1100026712,소떡소떡(3500)
202010,5,S000612,서천(서울),11,탐앤탐스,1100024337,아메리카노Grande(ice) 아메리카노Grande(ice)
202010,1,S000613,함안(부산),18,탐앤탐스,1100023859,아이스카페아메리카노
202010,2,S000613,함안(부산),18,탐앤탐스,1100023881,카페아메리카노
202010,3,S000613,함안(부산),19,호두과자,1100006235,호도과자(5000)
202010,4,S000613,함안(부산),15,엔제리너스,1100029820,아메리카노S(엔)ICE
202010,5,S000613,함안(부산),4,탕/비빔밥,1100000235,장터국밥
202010,1,S000614,함안(순천),22,탐앤탐스,1100023859,아이스카페아메리카노
202010,2,S000614,함안(순천),22,탐앤탐스,1100023881,카페아메리카노
202010,3,S000614,함안(순천),26,풍미당,1100029026,10000원세트(풍미당)
202010,4,S000614,함안(순천),4,탕/비빔밥,1100000235,장터국밥
202010,5,S000614,함안(순천),11,호두과자,1100006235,호도과자(5000)
202010,1,S000615,예산(대전),3,한식/양식,1100023648,왕돈가스
202010,2,S000615,예산(대전),11,로띠번,1100026458,(로)로띠번N
202010,3,S000615,예산(대전),10,탐앤탐스,1100017876,(탐)I아메리카노
202010,4,S000615,예산(대전),3,한식/양식,1100021835,5.제육덮밥
202010,5,S000615,예산(대전),6,가판,1100026712,(가판)소떡소떡
